nome,sobrenome,email,cargo_id,aeroporto_base_id,data_contratacao,salario,ativo,numero_identificacao
Vitor,Rocha,vitor.rocha.func3060@aeroporto.com.br,67,689,2021-05-09,33172.71,True,FUNC-003061
Ana Beatriz,Ramos,ana beatriz.ramos.func3061@aeroporto.com.br,964,3366,2017-05-28,12093.13,True,FUNC-003062
Kevin,da Luz,kevin.da luz.func3062@aeroporto.com.br,309,2242,2020-09-24,17747.74,True,FUNC-003063
Catarina,Peixoto,catarina.peixoto.func3063@aeroporto.com.br,972,4541,2024-03-07,23032.76,True,FUNC-003064
Joaquim,Aparecida,joaquim.aparecida.func3064@aeroporto.com.br,729,4665,2018-10-27,31541.14,True,FUNC-003065
Enzo,Ferreira,enzo.ferreira.func3065@aeroporto.com.br,642,1204,2022-09-07,34864.41,True,FUNC-003066
Rafael,da Mota,rafael.da mota.func3066@aeroporto.com.br,478,1834,2015-03-04,30440.73,True,FUNC-003067
Ravi,Guerra,ravi.guerra.func3067@aeroporto.com.br,973,3593,2017-12-25,21367.77,True,FUNC-003068
Maria Laura,Caldeira,maria laura.caldeira.func3068@aeroporto.com.br,964,1854,2022-10-31,32596.68,True,FUNC-003069
Luiz Fernando,Novaes,luiz fernando.novaes.func3069@aeroporto.com.br,224,3707,2023-11-23,16661.45,True,FUNC-003070
Sofia,Barros,sofia.barros.func3070@aeroporto.com.br,570,1032,2012-03-24,7447.28,True,FUNC-003071
Luna,Oliveira,luna.oliveira.func3071@aeroporto.com.br,172,2921,2012-08-30,9959.85,True,FUNC-003072
Arthur Miguel,Vieira,arthur miguel.vieira.func3072@aeroporto.com.br,406,2544,2020-04-22,29232.1,True,FUNC-003073
Thiago,Moraes,thiago.moraes.func3073@aeroporto.com.br,996,227,2026-05-01,23466.68,True,FUNC-003074
João Gabriel,da Rosa,joão gabriel.da rosa.func3074@aeroporto.com.br,80,654,2013-04-02,10621.04,True,FUNC-003075
Maysa,Nunes,maysa.nunes.func3075@aeroporto.com.br,255,2666,2016-03-20,29755.21,False,FUNC-003076
Fernanda,Rodrigues,fernanda.rodrigues.func3076@aeroporto.com.br,179,744,2024-03-08,9486.05,True,FUNC-003077
Evelyn,Cirino,evelyn.cirino.func3077@aeroporto.com.br,309,4311,2025-07-15,24213.0,True,FUNC-003078
Luiz Miguel,Ferreira,luiz miguel.ferreira.func3078@aeroporto.com.br,353,4975,2017-12-11,26224.32,True,FUNC-003079
Isabella,Cavalcante,isabella.cavalcante.func3079@aeroporto.com.br,468,1879,2021-10-17,24034.96,True,FUNC-003080
Emanuella,Cavalcanti,emanuella.cavalcanti.func3080@aeroporto.com.br,968,4076,2022-12-03,28643.56,True,FUNC-003081
Oliver,Sá,oliver.sá.func3081@aeroporto.com.br,655,3366,2011-06-22,33264.71,True,FUNC-003082
Emanuella,Câmara,emanuella.câmara.func3082@aeroporto.com.br,310,1452,2011-07-15,3582.48,True,FUNC-003083
Catarina,Barros,catarina.barros.func3083@aeroporto.com.br,63,1136,2025-01-29,23361.05,True,FUNC-003084
Ravi Lucca,Cavalcanti,ravi lucca.cavalcanti.func3084@aeroporto.com.br,494,749,2019-10-30,3118.97,True,FUNC-003085
Antônio,Montenegro,antônio.montenegro.func3085@aeroporto.com.br,211,751,2019-10-05,15119.3,True,FUNC-003086
Léo,Duarte,léo.duarte.func3086@aeroporto.com.br,636,1585,2022-12-07,24092.8,True,FUNC-003087
Ana Julia,Guerra,ana julia.guerra.func3087@aeroporto.com.br,82,1418,2018-03-04,5297.63,True,FUNC-003088
Leonardo,Cavalcante,leonardo.cavalcante.func3088@aeroporto.com.br,69,1767,2015-05-21,23716.82,True,FUNC-003089
Bruno,Nogueira,bruno.nogueira.func3089@aeroporto.com.br,677,2931,2020-03-03,8896.69,True,FUNC-003090
Hellena,Viana,hellena.viana.func3090@aeroporto.com.br,520,4253,2013-05-20,19459.82,True,FUNC-003091
Bruna,Moreira,bruna.moreira.func3091@aeroporto.com.br,512,2342,2024-09-27,18542.61,True,FUNC-003092
Lorenzo,Farias,lorenzo.farias.func3092@aeroporto.com.br,5,2845,2012-03-21,2539.31,True,FUNC-003093
Maria Laura,Borges,maria laura.borges.func3093@aeroporto.com.br,823,3240,2014-08-18,25164.44,True,FUNC-003094
Marcos Vinicius,Costa,marcos vinicius.costa.func3094@aeroporto.com.br,226,4076,2021-07-14,13223.17,True,FUNC-003095
Camila,Peixoto,camila.peixoto.func3095@aeroporto.com.br,1,4833,2023-01-23,4141.73,True,FUNC-003096
Maria Eduarda,Dias,maria eduarda.dias.func3096@aeroporto.com.br,79,1978,2013-08-07,23607.02,True,FUNC-003097
Pedro,Fonseca,pedro.fonseca.func3097@aeroporto.com.br,995,4632,2024-04-25,23162.49,True,FUNC-003098
Maria,Pacheco,maria.pacheco.func3098@aeroporto.com.br,492,2708,2017-12-14,28552.89,True,FUNC-003099
Emilly,Pacheco,emilly.pacheco.func3099@aeroporto.com.br,887,2913,2014-12-22,8768.24,True,FUNC-003100
Enrico,das Neves,enrico.das neves.func3100@aeroporto.com.br,39,3118,2021-08-31,17514.65,True,FUNC-003101
Erick,Souza,erick.souza.func3101@aeroporto.com.br,618,2986,2019-04-05,21700.17,True,FUNC-003102
Cauê,Martins,cauê.martins.func3102@aeroporto.com.br,413,4167,2019-06-28,26466.45,True,FUNC-003103
Elisa,Ramos,elisa.ramos.func3103@aeroporto.com.br,658,1935,2019-05-19,11863.37,True,FUNC-003104
Alana,Andrade,alana.andrade.func3104@aeroporto.com.br,196,848,2021-12-07,19757.6,True,FUNC-003105
Pedro Lucas,Gomes,pedro lucas.gomes.func3105@aeroporto.com.br,725,1582,2026-05-25,3244.46,True,FUNC-003106
André,Cirino,andré.cirino.func3106@aeroporto.com.br,152,2628,2016-08-03,16503.42,True,FUNC-003107
João Miguel,Andrade,joão miguel.andrade.func3107@aeroporto.com.br,880,3160,2012-09-07,25482.01,True,FUNC-003108
Erick,Pastor,erick.pastor.func3108@aeroporto.com.br,688,2284,2018-11-12,10865.31,True,FUNC-003109
Benício,Carvalho,benício.carvalho.func3109@aeroporto.com.br,994,3505,2016-11-03,3987.31,True,FUNC-003110
Heloisa,Casa Grande,heloisa.casa grande.func3110@aeroporto.com.br,43,1580,2015-02-13,6237.94,True,FUNC-003111
Gabrielly,das Neves,gabrielly.das neves.func3111@aeroporto.com.br,238,4625,2012-03-12,27405.31,True,FUNC-003112
Julia,Sousa,julia.sousa.func3112@aeroporto.com.br,111,4112,2025-05-31,22795.76,True,FUNC-003113
Noah,Moraes,noah.moraes.func3113@aeroporto.com.br,89,4327,2018-06-01,12371.46,True,FUNC-003114
Noah,Lima,noah.lima.func3114@aeroporto.com.br,173,4084,2011-08-04,21643.28,True,FUNC-003115
Esther,Mendes,esther.mendes.func3115@aeroporto.com.br,504,4440,2016-07-04,8666.7,False,FUNC-003116
Maria Júlia,Aparecida,maria júlia.aparecida.func3116@aeroporto.com.br,411,2915,2024-06-19,28954.76,True,FUNC-003117
Lunna,Jesus,lunna.jesus.func3117@aeroporto.com.br,198,1802,2019-06-20,14453.36,True,FUNC-003118
Carlos Eduardo,da Cruz,carlos eduardo.da cruz.func3118@aeroporto.com.br,150,1294,2012-11-17,11964.1,True,FUNC-003119
Bruno,Aparecida,bruno.aparecida.func3119@aeroporto.com.br,881,1693,2023-05-16,22723.81,True,FUNC-003120
Bella,Campos,bella.campos.func3120@aeroporto.com.br,593,1364,2013-05-02,33418.17,True,FUNC-003121
Enzo,Rios,enzo.rios.func3121@aeroporto.com.br,585,986,2014-05-05,6490.38,True,FUNC-003122
Mariana,Silveira,mariana.silveira.func3122@aeroporto.com.br,414,128,2019-03-09,22576.75,True,FUNC-003123
Luara,Vargas,luara.vargas.func3123@aeroporto.com.br,355,1704,2013-03-25,2899.96,True,FUNC-003124
Nathan,Moraes,nathan.moraes.func3124@aeroporto.com.br,412,2867,2018-04-28,11067.46,True,FUNC-003125
Maria,Casa Grande,maria.casa grande.func3125@aeroporto.com.br,464,2610,2021-04-27,10089.97,True,FUNC-003126
Pietro,Porto,pietro.porto.func3126@aeroporto.com.br,345,4058,2020-11-30,18525.8,True,FUNC-003127
Murilo,Rodrigues,murilo.rodrigues.func3127@aeroporto.com.br,381,272,2022-10-06,30097.48,True,FUNC-003128
Elisa,Novaes,elisa.novaes.func3128@aeroporto.com.br,705,239,2018-09-25,17471.55,True,FUNC-003129
Caroline,Fonseca,caroline.fonseca.func3129@aeroporto.com.br,901,199,2020-07-30,3312.81,True,FUNC-003130
Davi Lucca,Vieira,davi lucca.vieira.func3130@aeroporto.com.br,799,946,2025-05-21,23216.83,True,FUNC-003131
José Pedro,Montenegro,josé pedro.montenegro.func3131@aeroporto.com.br,394,3117,2015-12-09,33513.72,True,FUNC-003132
Stella,Rios,stella.rios.func3132@aeroporto.com.br,775,4764,2016-12-27,7515.54,True,FUNC-003133
Bruna,Andrade,bruna.andrade.func3133@aeroporto.com.br,775,4317,2016-12-18,8106.33,True,FUNC-003134
Luana,da Cruz,luana.da cruz.func3134@aeroporto.com.br,424,1990,2017-10-05,14993.94,True,FUNC-003135
Rael,Abreu,rael.abreu.func3135@aeroporto.com.br,509,628,2023-02-16,18975.81,True,FUNC-003136
Juliana,Macedo,juliana.macedo.func3136@aeroporto.com.br,585,2151,2020-04-25,14954.95,True,FUNC-003137
Lunna,Câmara,lunna.câmara.func3137@aeroporto.com.br,900,4843,2020-12-14,3165.82,True,FUNC-003138
Ana Beatriz,Barbosa,ana beatriz.barbosa.func3138@aeroporto.com.br,997,1734,2012-09-23,16294.31,True,FUNC-003139
Benicio,Porto,benicio.porto.func3139@aeroporto.com.br,570,1115,2018-11-22,4352.03,True,FUNC-003140
Murilo,Ribeiro,murilo.ribeiro.func3140@aeroporto.com.br,864,2646,2016-08-16,31886.08,True,FUNC-003141
Juan,Pastor,juan.pastor.func3141@aeroporto.com.br,542,3805,2016-01-30,19520.14,True,FUNC-003142
Gabriela,Vargas,gabriela.vargas.func3142@aeroporto.com.br,784,1636,2016-04-27,15539.13,True,FUNC-003143
Eduardo,Sousa,eduardo.sousa.func3143@aeroporto.com.br,466,1228,2013-01-01,12594.86,True,FUNC-003144
Mariana,Camargo,mariana.camargo.func3144@aeroporto.com.br,862,1546,2025-10-28,12287.91,True,FUNC-003145
Ravi,Nunes,ravi.nunes.func3145@aeroporto.com.br,352,1646,2014-09-02,29164.62,True,FUNC-003146
Yasmin,Gonçalves,yasmin.gonçalves.func3146@aeroporto.com.br,484,3862,2015-01-29,13200.5,True,FUNC-003147
Daniel,Vargas,daniel.vargas.func3147@aeroporto.com.br,928,1218,2019-12-24,8100.59,True,FUNC-003148
Eloá,Montenegro,eloá.montenegro.func3148@aeroporto.com.br,214,3899,2013-09-25,14424.99,True,FUNC-003149
Clara,Oliveira,clara.oliveira.func3149@aeroporto.com.br,968,3641,2013-11-11,33806.27,True,FUNC-003150
Rebeca,Casa Grande,rebeca.casa grande.func3150@aeroporto.com.br,778,2581,2024-11-14,19570.12,True,FUNC-003151
Rebeca,Campos,rebeca.campos.func3151@aeroporto.com.br,444,2305,2014-03-15,27777.5,True,FUNC-003152
João Miguel,Moreira,joão miguel.moreira.func3152@aeroporto.com.br,762,1904,2012-07-07,7854.99,True,FUNC-003153
Liz,Sousa,liz.sousa.func3153@aeroporto.com.br,985,1105,2013-05-27,26134.47,True,FUNC-003154
Sophia,Cavalcante,sophia.cavalcante.func3154@aeroporto.com.br,719,2631,2022-09-12,23308.82,True,FUNC-003155
Otávio,Costela,otávio.costela.func3155@aeroporto.com.br,459,3216,2024-09-09,27208.32,True,FUNC-003156
Lucas,Nunes,lucas.nunes.func3156@aeroporto.com.br,14,933,2015-10-21,34471.42,True,FUNC-003157
Ian,Oliveira,ian.oliveira.func3157@aeroporto.com.br,642,601,2016-02-23,22479.62,True,FUNC-003158
Helena,Abreu,helena.abreu.func3158@aeroporto.com.br,583,4104,2023-05-07,9109.83,True,FUNC-003159
Anthony,Mendes,anthony.mendes.func3159@aeroporto.com.br,810,1054,2020-11-03,30095.66,True,FUNC-003160
Bianca,Caldeira,bianca.caldeira.func3160@aeroporto.com.br,445,2791,2020-04-28,31592.88,True,FUNC-003161
Heitor,Duarte,heitor.duarte.func3161@aeroporto.com.br,426,4127,2023-08-21,25947.59,True,FUNC-003162
Maria,Silveira,maria.silveira.func3162@aeroporto.com.br,523,4579,2019-09-04,26745.69,True,FUNC-003163
Eloah,Andrade,eloah.andrade.func3163@aeroporto.com.br,698,1807,2016-01-12,30093.88,True,FUNC-003164
Erick,Caldeira,erick.caldeira.func3164@aeroporto.com.br,768,3240,2021-12-09,22819.29,True,FUNC-003165
Arthur,Duarte,arthur.duarte.func3165@aeroporto.com.br,177,659,2011-07-14,24549.29,True,FUNC-003166
Maysa,Moreira,maysa.moreira.func3166@aeroporto.com.br,683,2746,2015-02-20,22521.75,True,FUNC-003167
Igor,Cavalcante,igor.cavalcante.func3167@aeroporto.com.br,520,562,2018-02-19,12765.13,True,FUNC-003168
Lucca,Carvalho,lucca.carvalho.func3168@aeroporto.com.br,228,4164,2023-09-18,26152.26,True,FUNC-003169
Miguel,Oliveira,miguel.oliveira.func3169@aeroporto.com.br,381,2587,2018-08-21,9804.96,True,FUNC-003170
Julia,Nogueira,julia.nogueira.func3170@aeroporto.com.br,419,662,2019-08-12,23079.17,True,FUNC-003171
José Pedro,Pacheco,josé pedro.pacheco.func3171@aeroporto.com.br,34,435,2014-12-27,13498.99,True,FUNC-003172
Julia,da Cruz,julia.da cruz.func3172@aeroporto.com.br,13,1436,2024-03-27,13454.54,True,FUNC-003173
Josué,Siqueira,josué.siqueira.func3173@aeroporto.com.br,314,2918,2026-05-10,17510.28,True,FUNC-003174
Maria Luiza,Moraes,maria luiza.moraes.func3174@aeroporto.com.br,674,2337,2018-11-10,23060.67,True,FUNC-003175
Zoe,Araújo,zoe.araújo.func3175@aeroporto.com.br,906,3163,2020-10-06,33010.05,True,FUNC-003176
Natália,Sampaio,natália.sampaio.func3176@aeroporto.com.br,449,1239,2020-04-28,33938.4,True,FUNC-003177
José Miguel,Rezende,josé miguel.rezende.func3177@aeroporto.com.br,509,598,2015-01-16,16823.02,True,FUNC-003178
Daniel,Silveira,daniel.silveira.func3178@aeroporto.com.br,264,2868,2012-03-31,32150.04,True,FUNC-003179
Daniela,Casa Grande,daniela.casa grande.func3179@aeroporto.com.br,279,4931,2014-01-31,9263.96,True,FUNC-003180
Ravy,Moraes,ravy.moraes.func3180@aeroporto.com.br,712,2484,2021-02-26,11826.3,True,FUNC-003181
Liam,da Rocha,liam.da rocha.func3181@aeroporto.com.br,468,3911,2012-08-29,6976.78,True,FUNC-003182
Lorenzo,Porto,lorenzo.porto.func3182@aeroporto.com.br,350,2233,2017-10-01,10832.41,True,FUNC-003183
Larissa,Correia,larissa.correia.func3183@aeroporto.com.br,983,2197,2019-03-29,26948.49,True,FUNC-003184
Thiago,Mendes,thiago.mendes.func3184@aeroporto.com.br,599,207,2018-04-27,29999.97,True,FUNC-003185
João Miguel,Lopes,joão miguel.lopes.func3185@aeroporto.com.br,561,3988,2018-07-15,20922.33,True,FUNC-003186
Davi Luiz,Moraes,davi luiz.moraes.func3186@aeroporto.com.br,425,3911,2016-07-08,33598.83,True,FUNC-003187
Caio,Souza,caio.souza.func3187@aeroporto.com.br,444,4662,2022-04-25,20296.43,True,FUNC-003188
Melina,Sampaio,melina.sampaio.func3188@aeroporto.com.br,137,4704,2012-03-24,19120.49,True,FUNC-003189
Stephany,Siqueira,stephany.siqueira.func3189@aeroporto.com.br,506,606,2019-10-23,10605.43,True,FUNC-003190
Mathias,Marques,mathias.marques.func3190@aeroporto.com.br,34,1799,2012-07-26,31980.52,True,FUNC-003191
Gael,Garcia,gael.garcia.func3191@aeroporto.com.br,194,2859,2012-08-29,22387.18,True,FUNC-003192
Mariana,da Cunha,mariana.da cunha.func3192@aeroporto.com.br,560,1166,2013-06-12,23834.8,True,FUNC-003193
Ryan,Fonseca,ryan.fonseca.func3193@aeroporto.com.br,938,4215,2023-03-10,10771.63,True,FUNC-003194
Leonardo,Machado,leonardo.machado.func3194@aeroporto.com.br,380,3802,2011-07-05,6026.19,True,FUNC-003195
Arthur Miguel,Moura,arthur miguel.moura.func3195@aeroporto.com.br,627,3086,2026-03-29,31175.13,False,FUNC-003196
Maria Laura,Moraes,maria laura.moraes.func3196@aeroporto.com.br,163,4965,2011-07-24,22181.68,True,FUNC-003197
Paulo,Cirino,paulo.cirino.func3197@aeroporto.com.br,558,1981,2016-03-26,10822.09,True,FUNC-003198
Anthony Gabriel,Rodrigues,anthony gabriel.rodrigues.func3198@aeroporto.com.br,599,3178,2024-08-14,12038.25,True,FUNC-003199
Maria Sophia,Vieira,maria sophia.vieira.func3199@aeroporto.com.br,853,4438,2013-04-11,14611.67,True,FUNC-003200
Larissa,Cirino,larissa.cirino.func3200@aeroporto.com.br,194,4624,2020-06-07,9823.79,True,FUNC-003201
Rhavi,da Mota,rhavi.da mota.func3201@aeroporto.com.br,871,1524,2019-11-07,17469.14,True,FUNC-003202
Camila,das Neves,camila.das neves.func3202@aeroporto.com.br,392,87,2020-07-04,6940.16,True,FUNC-003203
Asafe,Abreu,asafe.abreu.func3203@aeroporto.com.br,507,1539,2025-11-16,4068.39,True,FUNC-003204
Juan,Pimenta,juan.pimenta.func3204@aeroporto.com.br,719,1579,2012-12-27,21995.38,True,FUNC-003205
Vitor Hugo,Lopes,vitor hugo.lopes.func3205@aeroporto.com.br,620,1019,2019-11-16,16261.82,True,FUNC-003206
Lucas,Jesus,lucas.jesus.func3206@aeroporto.com.br,764,407,2011-09-04,14076.59,True,FUNC-003207
Valentina,Novais,valentina.novais.func3207@aeroporto.com.br,197,1956,2018-08-01,18286.04,True,FUNC-003208
Daniel,Barbosa,daniel.barbosa.func3208@aeroporto.com.br,499,2188,2025-08-17,9856.46,True,FUNC-003209
Heloisa,Alves,heloisa.alves.func3209@aeroporto.com.br,47,2050,2019-07-27,9753.58,True,FUNC-003210
João Felipe,Cirino,joão felipe.cirino.func3210@aeroporto.com.br,852,4980,2014-12-18,26729.19,True,FUNC-003211
Olivia,Vargas,olivia.vargas.func3211@aeroporto.com.br,62,66,2025-09-27,27260.29,False,FUNC-003212
Maitê,Andrade,maitê.andrade.func3212@aeroporto.com.br,969,4390,2020-09-08,23178.51,True,FUNC-003213
Camila,Casa Grande,camila.casa grande.func3213@aeroporto.com.br,746,2828,2023-10-01,34204.76,True,FUNC-003214
Bruno,Pires,bruno.pires.func3214@aeroporto.com.br,473,238,2022-12-11,8158.02,True,FUNC-003215
Olivia,Caldeira,olivia.caldeira.func3215@aeroporto.com.br,355,1739,2024-03-01,33277.77,True,FUNC-003216
Igor,Porto,igor.porto.func3216@aeroporto.com.br,472,3818,2024-08-12,12683.58,True,FUNC-003217
Ana Liz,Pinto,ana liz.pinto.func3217@aeroporto.com.br,884,1692,2012-04-12,31815.79,True,FUNC-003218
Caleb,Borges,caleb.borges.func3218@aeroporto.com.br,675,4043,2023-09-21,34382.04,True,FUNC-003219
Ísis,Machado,ísis.machado.func3219@aeroporto.com.br,802,2183,2024-08-07,20257.03,True,FUNC-003220
Felipe,Araújo,felipe.araújo.func3220@aeroporto.com.br,50,3601,2025-02-10,9689.08,True,FUNC-003221
Ian,Cirino,ian.cirino.func3221@aeroporto.com.br,119,2095,2022-03-09,2544.37,True,FUNC-003222
Larissa,Siqueira,larissa.siqueira.func3222@aeroporto.com.br,153,2069,2022-06-23,29117.58,True,FUNC-003223
Luna,Gonçalves,luna.gonçalves.func3223@aeroporto.com.br,644,4354,2012-08-28,28803.73,True,FUNC-003224
Yasmin,Camargo,yasmin.camargo.func3224@aeroporto.com.br,92,3376,2020-11-16,20856.77,True,FUNC-003225
Lucas,Moura,lucas.moura.func3225@aeroporto.com.br,774,2816,2023-03-26,10011.01,True,FUNC-003226
Mateus,Rios,mateus.rios.func3226@aeroporto.com.br,710,4544,2012-11-18,12617.29,True,FUNC-003227
Arthur,Sales,arthur.sales.func3227@aeroporto.com.br,493,2554,2014-12-03,31333.2,True,FUNC-003228
Gael Henrique,Oliveira,gael henrique.oliveira.func3228@aeroporto.com.br,739,4597,2014-12-02,22989.42,True,FUNC-003229
Diogo,Albuquerque,diogo.albuquerque.func3229@aeroporto.com.br,489,3926,2026-01-13,11159.4,True,FUNC-003230
Rodrigo,Duarte,rodrigo.duarte.func3230@aeroporto.com.br,572,2259,2019-08-16,8341.29,True,FUNC-003231
Ana Lívia,Camargo,ana lívia.camargo.func3231@aeroporto.com.br,469,3859,2014-07-15,31995.22,True,FUNC-003232
Paulo,Azevedo,paulo.azevedo.func3232@aeroporto.com.br,291,4326,2017-01-02,16948.72,True,FUNC-003233
Maysa,Machado,maysa.machado.func3233@aeroporto.com.br,210,1310,2011-06-09,3405.57,True,FUNC-003234
Mariah,Câmara,mariah.câmara.func3234@aeroporto.com.br,53,88,2015-05-28,16864.96,True,FUNC-003235
André,Barbosa,andré.barbosa.func3235@aeroporto.com.br,560,735,2026-05-23,34278.77,True,FUNC-003236
Luiz Otávio,Novaes,luiz otávio.novaes.func3236@aeroporto.com.br,127,4391,2019-10-02,22826.27,True,FUNC-003237
João Lucas,Pimenta,joão lucas.pimenta.func3237@aeroporto.com.br,33,3954,2012-08-14,16892.25,True,FUNC-003238
Thales,Camargo,thales.camargo.func3238@aeroporto.com.br,54,1120,2023-10-26,24710.84,False,FUNC-003239
Bruno,Câmara,bruno.câmara.func3239@aeroporto.com.br,432,1298,2026-05-31,18509.95,True,FUNC-003240
Francisco,Gomes,francisco.gomes.func3240@aeroporto.com.br,478,417,2014-09-20,14996.21,True,FUNC-003241
Benicio,Pires,benicio.pires.func3241@aeroporto.com.br,22,2736,2021-08-14,34555.71,True,FUNC-003242
Yasmin,da Paz,yasmin.da paz.func3242@aeroporto.com.br,316,2115,2024-01-02,14098.48,True,FUNC-003243
Cauê,Montenegro,cauê.montenegro.func3243@aeroporto.com.br,197,738,2018-08-12,9222.82,True,FUNC-003244
Noah,Aparecida,noah.aparecida.func3244@aeroporto.com.br,144,4245,2023-12-03,22315.52,True,FUNC-003245
Samuel,Guerra,samuel.guerra.func3245@aeroporto.com.br,162,4407,2024-07-06,26756.08,True,FUNC-003246
Alexia,Rios,alexia.rios.func3246@aeroporto.com.br,422,3058,2016-10-12,26346.15,True,FUNC-003247
Carolina,Lima,carolina.lima.func3247@aeroporto.com.br,320,4093,2021-06-24,11538.66,True,FUNC-003248
Mathias,da Mota,mathias.da mota.func3248@aeroporto.com.br,720,3759,2015-11-11,25656.41,True,FUNC-003249
Breno,Macedo,breno.macedo.func3249@aeroporto.com.br,678,4536,2019-12-28,6960.93,True,FUNC-003250
Stephany,Duarte,stephany.duarte.func3250@aeroporto.com.br,503,3876,2020-07-15,16198.87,True,FUNC-003251
Larissa,Rios,larissa.rios.func3251@aeroporto.com.br,677,3965,2013-04-04,23313.0,True,FUNC-003252
Sophie,Peixoto,sophie.peixoto.func3252@aeroporto.com.br,91,2961,2015-08-31,18995.42,True,FUNC-003253
Isaque,Nunes,isaque.nunes.func3253@aeroporto.com.br,665,823,2014-01-25,33983.29,True,FUNC-003254
Murilo,Barros,murilo.barros.func3254@aeroporto.com.br,489,3976,2021-04-15,4581.42,True,FUNC-003255
Nicole,Cardoso,nicole.cardoso.func3255@aeroporto.com.br,602,2985,2018-09-11,17251.79,True,FUNC-003256
Otto,Aparecida,otto.aparecida.func3256@aeroporto.com.br,295,3118,2014-08-19,30736.31,True,FUNC-003257
Camila,Peixoto,camila.peixoto.func3257@aeroporto.com.br,112,588,2021-02-04,31099.38,True,FUNC-003258
Valentim,Rodrigues,valentim.rodrigues.func3258@aeroporto.com.br,565,3675,2011-07-05,24509.65,True,FUNC-003259
Henrique,Cassiano,henrique.cassiano.func3259@aeroporto.com.br,822,3250,2015-04-22,30575.4,True,FUNC-003260
Luara,Brito,luara.brito.func3260@aeroporto.com.br,761,1066,2025-03-04,2644.22,True,FUNC-003261
Laís,Gonçalves,laís.gonçalves.func3261@aeroporto.com.br,334,157,2012-01-22,4586.82,True,FUNC-003262
Nicolas,Câmara,nicolas.câmara.func3262@aeroporto.com.br,715,3351,2015-09-01,24438.44,True,FUNC-003263
Manuella,Rocha,manuella.rocha.func3263@aeroporto.com.br,623,987,2021-04-04,13314.06,True,FUNC-003264
Arthur,Vargas,arthur.vargas.func3264@aeroporto.com.br,726,2857,2023-04-25,27813.88,True,FUNC-003265
